tag,title
football/27,"
করোনা প্রতিরোধে নেইমারের ৭ কোটি টাকা অনুদান

 আপডেট  ০৪ এপ্রিল, ২০২০


চলমান প্রাণঘাতী করোনা ভাইরাসে বিপর্যস্ত বিশ্বের ১৯৯টি দেশ। ইতোমধ্যে এই করোনা মহামারীতে সংক্রমণে বিশ্বজুড়ে আক্রান্তের সংখ্যা ১০ লাখ ২৬ হাজার ৭৩৯। আর মারা গেছে ৫৪...								.....বিস্তারিত

"
football/27,"
এক বছর বেতন না পেলেও বাঁচবে ফুটবলাররা, দাবি তেভেজের

 আপডেট  ০৩ এপ্রিল, ২০২০


মহামারি ভাইরাস করোনার বিরুদ্ধে লড়াইয়ে পেশাদার ফুটবলারদের এগিয়ে আসার ডাক দিলেন কার্লোস তেভেজ। ফুটবলারদের এই লড়াইয়ে শামিল হওয়ার একটাই রাস্তা জানা আছে আর্জেন্টাইন ফরোয়ার্ডের। সেটা...								.....বিস্তারিত

"
football/27,"
ইতালির প্রতি বিশ্বকাপজয়ী তারকা ক্যানভারোর খোলা চিঠি

 আপডেট  ০২ এপ্রিল, ২০২০


মহামারী করোনা ভাইরাসের বিরুদ্ধে সংগ্রাম করছে সমগ্র পৃথিবী। প্রতিদিনই বিশ্বের কোথাও না কোথাও এই রোগে আক্রান্ত হয়ে শত শত মানুষ প্রাণ হারাচ্ছে । এই ধাক্কা...								.....বিস্তারিত

"
football/27,"
করোনায় নতুন বিতর্কে নেইমার!

 আপডেট  ৩১ মার্চ, ২০২০


ব্রাজিল সুপারস্টার নেইমার। বার্সা থেকে পিএসজিতে গিয়ে এখন আবার বার্সায় ফিরতে চাইছেন। দর্শকদের গালি দিচ্ছেন, মারতে যাচ্ছেন। মাঠের পারফর্মেন্সের চেয়ে এসব কারণেই ইদানিং সবচেয়ে বেশি...								.....বিস্তারিত

"
football/27,"
করোনায় কপাল পুড়বে লিভারপুলের!

 আপডেট  ৩১ মার্চ, ২০২০


ম্যানসিটির চেয়ে ২৫ পয়েন্ট এগিয়ে লিভারপুল। তারপরও ২৯ বছর পরেও লিভারপুলের ইংলিশ প্রিমিয়ার লিগ জয় একেবারে অনিশ্চিত। তবে ম্যানসিটির খেলোয়াড় ইলকায় গুনডোয়ান মনে করেন, ট্রফি...								.....বিস্তারিত

"
football/27,"
 লিওনেল মেসি বার্সেলোনার চে গুয়েভারা 

 আপডেট  ৩১ মার্চ, ২০২০


আরো একবার দ্বন্দ্বে জড়িয়েছেন আর্জেন্টাইন তারকা লিওনেল মেসিরা। যদিও শেষে বোর্ডের প্রস্তাবে মেনে নিয়েছেন তারা। তবুও তা নিয়ে কম জল ঘোলা হয়নি। প্রস্তাব গ্রহণের সঙ্গে...								.....বিস্তারিত

"
football/27,"
বাতিল হতে পারে উয়েফার চলতি মৌসুম 

 আপডেট  ২৯ মার্চ, ২০২০


করোনাভাইরাসের প্রভাবে স্থগিত আছে ইউরোপের শীর্ষ পর্যায়ের ফুটবল লিগ । করোনার প্রাদুর্ভাব কমলে আবার লিগ আয়োজনের আশা করছেন কতৃপক্ষ। লিগ শেষ করার জন্য চলতি বছরের...								.....বিস্তারিত

"
football/27,"
করোনায় কেমন ছিলেন দিবালা

 আপডেট  ২৮ মার্চ, ২০২০


চলমান মহামারী করোনা ভাইরাসের আতঙ্কে পুরো বিশ্ব যখন নিস্তব্ধ, তখন কিছুটা স্বস্তির খবর। করোনা ভাইরাসকে হারিয়ে ক্রমে সুস্থ হয়ে উঠছেন আর্জেন্টাইন ও জুভেন্টাস তারকা পাওলো...								.....বিস্তারিত

"
cricket/28,"
করোনা আক্রান্ত অমিতাভের পরিবারকে আফ্রিদির শুভকামনা

 আপডেট  ১৩ জুলাই, ২০২০


প্রাণঘাতি করোনাভাইরাসে আক্রান্ত হয়েছেন বলিউড সুপারস্টার অমিতাভ বচ্চন ও তার ছেলে বলিউড তারকা অভিষেক বচ্চন। বর্তমানে হাসপাতালে ভর্তি রয়েছেন তারা। পরে করোনা পরীক্ষা করা হয়...								.....বিস্তারিত

"
cricket/28,"
রোববার সপরিবারে করোনা পরীক্ষা, দোয়া চাইলেন মাশরাফি

 আপডেট  ১২ জুলাই, ২০২০


করোনাভাইরাস আক্রান্ত হওয়া বাংলাদেশ জাতীয় ক্রিকেট দলের সাবেক অধিনায়ক মাশরাফি বিন মুর্তজাকে নিয়ে গুজব ছড়িয়েছে বেশ কয়েকবার।
মাশরাফি করোনাভাইরাস থেকে মুক্ত হয়েছেন এমন একটি পোস্ট...								.....বিস্তারিত

"
cricket/28,"
জরুরি অক্সিজেন সেবা দেবে মাশরাফির ‘নড়াইল এক্সপ্রেস ফাউন্ডেশন’

 আপডেট  ১০ জুলাই, ২০২০


মাশরাফির হাতে গড়া নড়াইল এক্সপ্রেস ফাউন্ডেশন এবার করোনায় আক্রান্ত রোগীদের জন্য জরুরি অক্সিজেন সেবার ব্যবস্থা করেছে।
নড়াইল এক্সপ্রেস হেলথ কেয়ার সেন্টার ও শরীফ আব্দুল হাকিম...								.....বিস্তারিত

"
cricket/28,"
উইজডেনের তালিকায় স্থান পাওয়া বিশাল সম্মানের : সাকিব

 আপডেট  ০৫ জুলাই, ২০২০


ক্রিকেটের বাইবেল খ্যাত উইজডেনের সম্মানজনক তালিকায় স্থান পাওয়ায় সন্তুষ্টি প্রকাশ করেছেন বাংলাদেশের শীর্ষ অল রাউন্ডার সাকিব আল হাসান। তালিকায় ওয়ানডে ক্রিকেটে দ্বিতীয় এবং টেস্ট ক্রিকেটে...								.....বিস্তারিত

"
cricket/28,"
ওয়ানডেতে শতাব্দীর দ্বিতীয় সেরা ক্রিকেটার সাকিব, টেস্টে ষষ্ঠ

 আপডেট  ০৪ জুলাই, ২০২০


বিখ্যাত ক্রিকেট সাময়িকী উইজডেন ক্রিকেট মান্থলি’র বিবেচনায় ওয়ানডেতে শতাব্দীর দ্বিতীয় সেরা ক্রিকেটার নির্বাচিত হয়েছেন সাকিব আল হাসান।
ক্রিকেট পরিসংখ্যান বিশ্লেষক সংস্থা ক্রিকভিজের সঙ্গে যৌথ গবেষণায়...								.....বিস্তারিত

"
cricket/28,"
দ্বিতীয় পরীক্ষায়ও করোনা পজিটিভ মাশরাফি

 আপডেট  ০৪ জুলাই, ২০২০


করোনাভাইরাস আক্রান্ত বাংলাদেশ জাতীয় ক্রিকেট দলের সাবেক অধিনায়ক মাশরাফি বিন মুর্তজার দ্বিতীয় পরীক্ষায়ও করোনা পজিটিভ এসেছে। অর্থাৎ মাশরাফি এখনো করোনা মুক্ত নন।
গত ১৯ জুন...								.....বিস্তারিত

"
cricket/28,"
আইসিসি চেয়ারম্যান পদ থেকে সরে দাঁড়ালেন শশাঙ্ক মনোহর

 আপডেট  ০২ জুলাই, ২০২০


মেয়াদ শেষে আন্তর্জাতিক ক্রিকেট কাউন্সিলের (আইসিসি) চেয়ারম্যান পদ থেকে থেকে সরে দাঁড়ালেন শশাঙ্ক মনোহর। পরবর্তী চেয়ারম্যান নিয়োগের আগ পর্যন্ত অন্তর্বর্তীকালীন দায়িত্ব পালন করবেন সংস্থাটির ডেপুটি...								.....বিস্তারিত

"
cricket/28,"
করোনামুক্ত না হলেও শারীরিকভাবে সুস্থ মাশরাফি

 আপডেট  ২৯ জুন, ২০২০


দেশের বিভিন্ন সংবাদমাধ্যম এবং সামাজিক যোগাযোগ মাধ্যমে করোনা নেগেটিভ হওয়া নিয়ে ছড়িয়ে পড়া গুজব উড়িয়ে দিয়েছেন সম্প্রতি করোনাভাইরাসে আক্রান্ত হওয়া বাংলাদেশ জাতীয় ক্রিকেট দলের সাবেক...								.....বিস্তারিত

"
Information%20Technology/96,"
জনপ্রিয়তা নিয়ে বিপাকে জুম!

 আপডেট  ০৬ এপ্রিল, ২০২০


মহামারী করোনা ভাইরাসে লকডাউন হয়ে পড়েছে বিশ্বের বিভিন্ন দেশ। এখন ভিডিও কনফারেন্সের মাধ্যমে ঘরে বসেই অফিসের কাজ থেকে শুরু করে সেরে নেয়া হচ্ছে স্কুল, কলেজ,...								.....বিস্তারিত

"
Information%20Technology/96,"
কম্পিউটার ব্যবহারকারীদের জন্য ফেসবুকের উপহার

 আপডেট  ০৪ এপ্রিল, ২০২০


মোবাইলে মেসঞ্জোরের অনেক সুবিধা মিললেও ল্যাপটপ ডেক্সটপ ব্যবহারকারীরা মেসেঞ্জারের সুবিধা থেকে বঞ্চিত। করোনা ভাইরাসে তাদের কথা মাথায় রেখে ল্যাপটপ ও ডেক্সটপের জন্য মেসেঞ্জার অ্যাপ নিয়ে এলো...								.....বিস্তারিত

"
Information%20Technology/96,"
যুক্তরাষ্ট্রে করোনা অ্যাপ তৈরি করে আলোচনায় বাংলাদেশি ছাত্র

 আপডেট  ৩১ মার্চ, ২০২০


যুক্তরাষ্ট্রে করোনা ওয়ার্ল্ড অ্যাপ তৈরি করে আলোচনায় এসেছে বাংলাদেশি ছাত্র নাভিদ মামুন। এই অ্যাপ দিয়ে প্রতি দুই মিনিট পর পুরো পৃথিবীর করোনা পরিস্থিতির আপডেট তথ্য...								.....বিস্তারিত

"
Information%20Technology/96,"
গ্যারেজেই অফিস করছেন  ইনস্টাগ্রামের প্রধান নির্বাহী!

 আপডেট  ২৮ মার্চ, ২০২০


পুরো বিশ্ব এখন করোনাময়। আর বিশ্বের অন্যতম বৃহত্তম সামাজিক যোগাযোগ মাধ্যমগুলোর একটি ‘ইনস্টাগ্রাম’। করোনা ভাইরাস প্রতিরোধে প্রতিষ্ঠানটির পক্ষ থেকে নেওয়া হয়েছে অভিনব এক পদক্ষেপ। ইনস্টাগ্রামের...								.....বিস্তারিত

"
Information%20Technology/96,"
করোনা প্রতিরোধে আসছে জার্মান কিট!

 আপডেট  ২৭ মার্চ, ২০২০


চলমান প্রাণঘাতী কভিড-১৯ বা করোনা ভাইরাস থেকে বিশ্বকে রক্ষার স্বপ্ন কি দেখাতে চলেছে জার্মান-ভিক্তিক বিখ্যাত মাল্টিন্যাশনাল প্রকৌশল ও প্রযুক্তি প্রতিষ্ঠান 'বোশ'? সদরদপ্তর স্টুগার্টে কাছাকাছি গার্লিনজেনে।...								.....বিস্তারিত

"
Information%20Technology/96,"
কৃত্রিম বুদ্ধিমত্তায় করোনা শনাক্তকরণ!

 আপডেট  ২৪ মার্চ, ২০২০


প্রাণঘাতী করোনা ভাইরাস ‘কোভিড-১৯’-এর সম্ভাব্য ভয়াবহতার প্রেক্ষিতে কৃত্রিম বুদ্ধিমত্তা প্রযুক্তি ব্যাবহার করে কোভিড-১৯ সনাক্তকরণের নতুন পদ্ধতি উদ্ভাবন করেছে ড্যাফোডিল ইন্টারন্যাশনাল ইউনিভার্সিটির পাবলিক হেলথ বিভাগ ও...								.....বিস্তারিত

"
Information%20Technology/96,"
করোনা সতর্কতায় ফোনের স্যানিটাইজার

 আপডেট  ২১ মার্চ, ২০২০


বিশ্বব্যপী চলমান করোনাভাইরাস আতঙ্কে ঝুঁকিমুক্ত নয় আপনার স্মার্টফোনটিও। স্মার্টফোনটিও বহন করতে পারে এই ভাইরাস। সংক্রমিত হতে পারেন আপনি। তাই নিরাপদ থাকতে আপনার ফোনটি স্যানিটাইজার করা...								.....বিস্তারিত

"
Information%20Technology/96,"
স্বাস্থ্য পরীক্ষায় করোনা সাইট চালু করল গুগল

 আপডেট  ১৭ মার্চ, ২০২০


সারাবিশ্বে ছড়িয়ে পড়া চলমান করোনাভাইরাসে মৃতের সংখ্যা দিন দিন বাড়ছে। তবে এই রোগের কোনো প্রতিষেধক বা টিকা এখনও তৈরি হয়নি।
তবে এবার করোনা মোকাবেলায় একটি...								.....বিস্তারিত

"
social%20media/95,"
সার্চ প্রযুক্তি উন্নত করেছে হোয়াটসঅ্যাপ

 আপডেট  ০২ মার্চ, ২০১৯


গ্রাহকের সুবিধার্থে সার্চ প্রযুক্তির আরো উন্নয়ন করেছে হোয়াটসঅ্যাপ। নতুন এই ফিচারের মাধ্যমে সার্চের ফলাফল ফিল্টার করতে পারবেন গ্রাহকরা।
বর্তমানে বিশ্বের সবচেয়ে জনপ্রিয় মেসেজিং অ্যাপগুলোর একটি...								.....বিস্তারিত

"
social%20media/95,"
ভার্চুয়াল মুদ্রা আনছে ফেসবুক

 আপডেট  ০২ মার্চ, ২০১৯


ভার্চুয়াল মুদ্রা বা ক্রিপ্টোকারেন্সি আনছে ফেসবুক। প্রতিষ্ঠানটির অন্তত ৫০ জন প্রকৌশলী ক্রিপ্টোকারেন্সি নিয়ে কাজ করছেন। সেই কাজের অগ্রগতির ওপর নজর রাখছেন স্বয়ং মার্ক জাকারবার্গ। মোবাইলে...								.....বিস্তারিত

"
social%20media/95,"
টুইটার ছাড়লেন ইভান উইলিয়ামস

 আপডেট  ২৪ ফেব্রুয়ারি, ২০১৯


পদত্যাগের ঘোষণা দিয়েছেন মাইক্রো ব্লগিং সাইট টুইটারের সহ-প্রতিষ্ঠাতা ইভান উইলিয়ামস। তিনি এতদিন প্রতিষ্ঠানটির অনলাইন পাবলিশিং প্ল্যাটফর্মের প্রধান নির্বাহী হিসেবে দায়িত্ব পালন করছিলেন। চলতি মাসেই তিনি...								.....বিস্তারিত

"
social%20media/95,"
ডাক্তারদের জন্য মোবাইল অ্যাপ ‘হ্যালো ডাক্তার প্রো’

 আপডেট  ২০ ফেব্রুয়ারি, ২০১৯


চিকিৎসকদের বিশেষ সুবিধায় যাত্রা শুরু করেছে মোবাইল অ্যাপ্লিকেশন ‘হ্যালো ডাক্তার প্রো’। এই অ্যাপের মাধ্যমে চিকিৎসকরা খুব সহজেই রোগীদের সঙ্গে সংযোগ স্থাপন করতে পারবেন। শিডিউল অনুযায়ী...								.....বিস্তারিত

"
social%20media/95,"
লাইভের ফিচার আসছে লিঙ্কডইনে

 আপডেট  ১৩ ফেব্রুয়ারি, ২০১৯


ফেসবুকসহ বিভিন্ন সামাজিক যোগাযোগমাধ্যমে বর্তমানে রয়েছে লাইভ ফিচার। ফিচারটি ব্যবহার করে ব্যবহারকারীরা সরাসরি ভিডিও স্ট্রিমিং করতে পারবেন। এবার ফিচারটি চালু করতে যাচ্ছে পেশাজীবীদের সামাজিক যোগাযোগমাধ্যম...								.....বিস্তারিত

"
social%20media/95,"
এআই কোম্পানি কিনল ফেসবুক

 আপডেট  ১২ ফেব্রুয়ারি, ২০১৯


শীর্ষস্থানীয় প্রযুক্তি প্রতিষ্ঠানগুলোর চোখ এখন কৃত্রিম বুদ্ধিমত্তায়। গ্রাহকদের দেওয়া বিভিন্ন সেবায় এরই মধ্যে কৃত্রিম বুদ্ধিমত্তা যুক্ত করেছে অনেক প্রতিষ্ঠান। এ তালিকায় আছে সামাজিক যোগাযোগমাধ্যম ফেসবুকও।...								.....বিস্তারিত

"
social%20media/95,"
স্মার্টওয়াচে আগ্রহী গুগল

 আপডেট  ১০ ফেব্রুয়ারি, ২০১৯


স্মার্টওয়াচ বাজারে প্রবেশের পরিকল্পনা করছে গুগল। সম্প্রতি এ বিভাগের জন্য কর্মী নিয়োগের একটি বিজ্ঞপ্তি প্রকাশ করেছে প্রতিষ্ঠানটি। এরই সূত্র ধরে গুগলের এ পরিকল্পনার কথা জানিয়েছে...								.....বিস্তারিত

"
social%20media/95,"
পাঁচজনের গ্রুপ কল করা যাবে ভাইবারে

 আপডেট  ০৯ ফেব্রুয়ারি, ২০১৯


ডিজাইন ও ফিচারে বেশকিছু আপডেট এনেছে ভাইবার। এখন থেকে অ্যাপটি ব্যবহার করে একসাথে পাঁচজন পর্যন্ত গ্রুপ কল করতে পারবেন। দীর্ঘ চার বছর পরে নতুন ডিজাইন...								.....বিস্তারিত

"
opinion/6,"
সাংস্কৃতিক ঐতিহ্য রক্ষা জরুরি

 আপডেট  ২৪ নভেম্বর, ২০২০


এস এম জাহাঙ্গীর আলম সরকার
 
 
বাঙালি জাতিসত্তা সৃষ্টি ও তার উৎকর্ষ সাধনে আবহমানকাল থেকেই বাংলার শিল্প-সাহিত্য ও সংস্কৃতিচর্চা, এককথায় সাংস্কৃতিক ঐতিহ্যের গুণবাচক প্রভাব...								.....বিস্তারিত

"
opinion/6,"
প্রেক্ষিত আজারবাইজান-আর্মেনিয়া শান্তিচুক্তি

 আপডেট  ২৩ নভেম্বর, ২০২০


আরমান শেখ
 
 
 
মধ্যপ্রাচ্যের অন্যতম গুরুত্বপূর্ণ ককেশাস অঞ্চলে তেলসমৃদ্ধ আজারবাইজানের সঙ্গে আর্মেনিয়ার রক্তক্ষয়ী যুদ্ধ দেড় মাস গড়িয়ে অবশেষে শান্তিচুক্তিতে স্থির হলো গত ১০...								.....বিস্তারিত

"
opinion/6,"
সড়ক দুর্ঘটনা থেকে মুক্তি চাই

 আপডেট  ২৩ নভেম্বর, ২০২০


মাহমুদা টুম্পা
 
 
সড়ক দুর্ঘটনা আমাদের সৃষ্ট স্বাভাবিক জীবনযাপনের ক্ষেত্রে একটি জাতীয় সমস্যা হয়ে দাঁড়িয়েছে। ভোরে সংবাদপত্র হাতে নিলেই চোখে পড়ে সড়ক দুর্ঘটনায় আহত...								.....বিস্তারিত

"
opinion/6,"
আমৃত্যু কারাগার বনাম বিচারবহির্ভূত হত্যা!

 আপডেট  ২৩ নভেম্বর, ২০২০


সিরাজ প্রামাণিক
 
Justice Hurried Justice Buried- এই প্রবাদ বাক্যটির সঙ্গে আপনারা নিশ্চয়ই কম-বেশি পরিচিত। কুষ্টিয়ার মিরপুর উপজেলায় এক মাদরাসা ছাত্রীকে ধর্ষণ মামলায় সাক্ষ্য গ্রহণের...								.....বিস্তারিত

"
opinion/6,"
মালয়েশিয়ার শ্রমবাজার বৈধতার ঘোষণা ইতিবাচক

 আপডেট  ২২ নভেম্বর, ২০২০


ড. আবু জাফর সিদ্দিকী
 
করোনাভাইরাস-পরবর্তী মালয়েশিয়া বিদেশি কর্মী নিয়োগে বড় ধরনের পরিবর্তনের পাশাপাশি অবৈধ প্রবেশ ঠেকাতে কঠোর নিরাপত্তাবলয় তৈরি করবে। অভিবাসী নিয়ন্ত্রণে কোভিড-১৯-পরবর্তী অভিবাসননীতিতে...								.....বিস্তারিত

"
opinion/6,"
মুজিবর্ষের অন্যতম আকর্ষণ ‘বঙ্গবন্ধু যুব ঋণ প্রকল্প’

 আপডেট  ২২ নভেম্বর, ২০২০


জি এম আরিফ
 
 
২০২০ সালের ১৭ মার্চ থেকে ২০২১ সালের ১৭ মার্চ পর্যন্ত জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের জন্মশতবার্ষিকী তথা মুজিববর্ষ চলমান।...								.....বিস্তারিত

"
opinion/6,"
আমৃত্যু সংগ্রামী মওলানা ভাসানী

 আপডেট  ২২ নভেম্বর, ২০২০


প্রত্যেক জাতির জীবনে এমন কিছু ক্ষণজন্মা মহাপুরুষের আবির্ভাব ঘটে, যারা তাদের কর্মময় জীবনের আলোয় চারপাশ আলোকিত করেন। তারা ইতিহাস নির্মাণ করেন, ইতিহাসের গতিপথ পরিবর্তনে নিয়ামক...								.....বিস্তারিত

"
opinion/6,"
সাইবার অপরাধ নিয়ন্ত্রণ প্রসঙ্গ

 আপডেট  ২০ নভেম্বর, ২০২০


মোহম্মদ শাহিন
 
 
বর্তমান সময়ে তথ্যপ্রযুক্তির সঙ্গে তাল মিলিয়ে যেমন এগিয়ে চলছে বিশ্ব, তেমনি প্রযুক্তিনির্ভর সহজলভ্যতার দরুন উদ্বেগজনক হারে বেড়েই চলছে সাইবার অপরাধ। ডিজিটালাইজেশনের...								.....বিস্তারিত

"
rangamela/10,"
মানসিক অবসাদে ইরা খান

 আপডেট  ১৩ অক্টোবর, ২০২০


চার বছর ধরে মানসিক অবসাদে ভুগছেন বলিউড তারকা আমির খানের মেয়ে ইরা। গত ১০ অক্টোবর বিশ্ব মানসিক স্বাস্থ্য দিবসে এ কথা জানান তিনি।
এ নিয়ে...								.....বিস্তারিত

"
rangamela/10,"
সুখবর দিলেন জেনিফার

 আপডেট  ১৩ অক্টোবর, ২০২০


কোনো মাত্রায় তিনি সীমাবদ্ধ নন। তাকে বলা হয় বহুমাত্রিক। সর্বক্ষেত্রে তার অবাধ বিচরণ। তিনি গায়িকা, নায়িকা, নৃত্যশিল্পী, প্রযোজক, টিভি চ্যানেলে রিয়েলিটি শোর বিচারক। এমনকি যুক্ত...								.....বিস্তারিত

"
rangamela/10,"
কঙ্গনাকে গ্রেপ্তারের নির্দেশ

 আপডেট  ১২ অক্টোবর, ২০২০


যে কোনো মুহূর্তে গ্রেপ্তার হতে পারেন বলিউডের বিতর্কিত অভিনেত্রী কঙ্গনা রানাউত। তার বিরুদ্ধে কর্ণাটকে ভারতের কৃষকদের ‘খামার বিল’ নিয়ে টুইটারে কটূক্তি করার অভিযোগ রয়েছে। গত...								.....বিস্তারিত

"
rangamela/10,"
তারা দুইজন

 আপডেট  ১২ অক্টোবর, ২০২০


সরকারি অনুদানপ্রাপ্ত ও কবরী পরিচালিত ‘এই তুমি সেই তুমি’ চলচ্চিত্রে অভিনয় করছেন অভিনেতা ও নাট্যনির্দেশক মোহাম্মদ বারী। চলচ্চিত্রে কবরীর স্বামীর চরিত্রে দেখা যাবে বারীকে। জাতির...								.....বিস্তারিত

"
rangamela/10,"
শার্লিনের লুকোচুরি

 আপডেট  ১১ অক্টোবর, ২০২০


বছরখানেক হলো পর্দায় দেখা মেলেনি মডেল ও অভিনেত্রী শার্লিন ফারজানার। এই সময়ে নিজেকে একেবারেই আড়াল করে রেখেছিলেন তিনি। তবে এবার জানা গেল তার আড়াল হওয়ার...								.....বিস্তারিত

"
rangamela/10,"
শুভ জন্মদিন বিগবি

 আপডেট  ১১ অক্টোবর, ২০২০


আজ ১১ অক্টোবর ৭৮ বছরে পা দিলেন বলিউডের শাহেনশা অমিতাভ বচ্চন। যেই দিনটির জন্য ভক্তরা অধীর আগ্রহে অপেক্ষা করে থাকেন প্রিয় অভিনেতাকে শুভেচ্ছা জানানোর জন্য।...								.....বিস্তারিত

"
rangamela/10,"
দুরন্ত বেলি ড্যান্সে জাহ্নবী কাপুর

 আপডেট  ১১ অক্টোবর, ২০২০


মায়ের পথ ধরেই সিনেমায় নিজেকে মেলে ধরার চেষ্টা করে যাচ্ছেন বলিউড তারকা শ্রীদেবীর বড় মেয়ে জাহ্নবী কাপুর। বর্তমানে গ্লামারের ছটায় বলিউড মাতিয়ে রেখেছেন তিনি। ভারতে...								.....বিস্তারিত

"
rangamela/10,"
ক্ষমা চাইলেন রিয়ান্না

 আপডেট  ০৯ অক্টোবর, ২০২০


হালের জনপ্রিয় পপতারকা রিয়ান্না। আলোচনায় থাকলেও বর্তমানে হঠাৎ করেই সমালেচনার মুখে পড়েছেন আলোচিত ফ্যাশন শোতে একটি বিতর্কিত গান বাজানোয়। এতে ইসলামের পবিত্র হাদিস জুড়ে দেওয়ায়...								.....বিস্তারিত

"
Education/66,"
আসতে পারে অটো পাসের সিদ্ধান্ত

 আপডেট  ১৮ সেপ্টেম্বর, ২০২০


করোনা মহামারী বিস্তার রোধ ও শিক্ষার্থীদের নিরাপত্তায় আগামী ৩ অক্টোবর পর্যন্ত শিক্ষাপ্রতিষ্ঠান বন্ধ ঘোষণা করা হয়েছে। সেপ্টেম্বরের অর্ধেকের বেশি পার হয়ে গেলেও অক্টোবরে শিক্ষাপ্রতিষ্ঠান খোলার...								.....বিস্তারিত

"
Education/66,"
ফের কম্পিউটার চুরি বশেমুরবিপ্রবি'তে

 আপডেট  ১৭ সেপ্টেম্বর, ২০২০


ঈদুল আযহার ছুটিতে কেন্দ্রীয় গ্রন্থাগার থেকে ৪৯টি কম্পিউটার চুরির পর আবারো কম্পিউটার চুরির ঘটনা ঘটেছে গোপালগঞ্জের বঙ্গবন্ধু শেখ মুজিবুর রহমান বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়ে (বশেমুরবিপ্রবি)।...								.....বিস্তারিত

"
Education/66,"
খোলা আকাশের নিচে অযত্নে পড়ে আছে কোটি টাকার আসবাবপত্র

 আপডেট  ১৫ সেপ্টেম্বর, ২০২০


দীর্ঘদিন খোলা স্থানে পড়ে থাকায় বঙ্গবন্ধু শেখ মুজিবুর রহমান বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়ের (বশেমুরবিপ্রবি) স্টিল নির্মিত প্রায় ৮০০টি হোস্টেল বেড ঘাস ও লতাগুল্মের আশ্রয়স্থলে পরিণত...								.....বিস্তারিত

"
Education/66,"
পরীক্ষা ছাড়াই পাসের সার্টিফিকেট পাবে পঞ্চম শ্রেণির শিক্ষার্থীরা

 আপডেট  ১৫ সেপ্টেম্বর, ২০২০


চলমান মহামারী করোনা পরিস্থিতির কারণে ২০২০ সালে পঞ্চম শ্রেণির সমাপনী পরীক্ষা ছাড়াই শিক্ষার্থীদের পাসের সার্টিফিকেট দেয়ার কথা ভাবছে প্রাথমিক শিক্ষা অধিদপ্তর (ডিপিই)। তবে এ বছরের...								.....বিস্তারিত

"
Education/66,"
বশেমুরবিপ্রবি'তে ""ভোক্তার গল্পকথন"" নিয়ে অনলাইন গল্প প্রতিযোগিতা

 আপডেট  ১৪ সেপ্টেম্বর, ২০২০


গোপালগঞ্জের বঙ্গবন্ধু শেখ মুজিবুর রহমান বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়ের (বশেমুরবিপ্রবি) শিক্ষার্থীদের মাঝে ভোক্তা অধিকার সংরক্ষণ আইন ও ভোক্তাদের অধিকার প্রচারের মাধ্যমে জনসচেতনতা বৃদ্ধির লক্ষ্যে ""ভোক্তার...								.....বিস্তারিত

"
Education/66,"
আজ থেকে একাদশে ভর্তি শুরু; ক্লাস হতে পারে অনলাইনে

 আপডেট  ১৩ সেপ্টেম্বর, ২০২০


একাদশ শ্রেণিতে ভর্তির অনলাইন আবেদন শেষে আজ রোববার থেকে শুরু হয়েছে ভর্তির কার্যক্রম। এ কার্যক্রম ১৭ সেপ্টেম্বর পর্যন্ত চলবে। একই সঙ্গে আগামী মাসে একাদশ শ্রেণির...								.....বিস্তারিত

"
Education/66,"
প্রাথমিক বিদ্যালয়গুলো খোলার প্রস্তুতি শুরুর নির্দেশ

 আপডেট  ০৮ সেপ্টেম্বর, ২০২০


করোনা পরিস্থিতিতে স্বাস্থ্যবিধি মেনে সরকারি প্রাথমিক বিদ্যালয় খোলার প্রস্তুতি শুরুর নির্দেশনা দিয়েছে প্রাথমিক ও গণশিক্ষা মন্ত্রণালয়।
আজ মঙ্গলবার (৮ সেপ্টেম্বর) প্রাথমিক ও গণশিক্ষা মন্ত্রণালয়ের উপসচিব...								.....বিস্তারিত

"
Education/66,"
ঢাবিতে র‌্যাগ-ডে নিষিদ্ধ নয়, কমিটি গঠন

 আপডেট  ০৩ সেপ্টেম্বর, ২০২০


ঢাকা বিশ্ববিদ্যালয়ে (ঢাবি) র‌্যাগ-ডে নিষিদ্ধ করা হয়নি। তবে অনাকাঙ্খিত ঘটনা এড়াতে একটি কমিটি গঠন করেছে ঢাবি কর্তৃপক্ষ।
বিশ্ববিদ্যালয়ের প্রো-ভাইস চ্যান্সেলরকে (প্রশাসন) আহবায়ক করে চার সদস্য...								.....বিস্তারিত

"
football/27,"
এক বছর বেতন না পেলেও বাঁচবে ফুটবলাররা, দাবি তেভেজের

 আপডেট  ০৩ এপ্রিল, ২০২০


মহামারি ভাইরাস করোনার বিরুদ্ধে লড়াইয়ে পেশাদার ফুটবলারদের এগিয়ে আসার ডাক দিলেন কার্লোস তেভেজ। ফুটবলারদের এই লড়াইয়ে শামিল হওয়ার একটাই রাস্তা জানা আছে আর্জেন্টাইন ফরোয়ার্ডের। সেটা...								.....বিস্তারিত

"
